Unnamed: 0,line_number,line,isLOI,is_keyword,length,is_regular_expression,is_mathematical_calculation,is_collection_manipulation,is_string_manipulation,is_bit_manipulation,is_variable_assignment
1204,24,for iter in range(len(sent)):,0,1,29,0,0,0,0,0,0
1205,25,curr_s = sent[iter],0,0,19,0,0,0,0,0,1
1206,26,arr_s = [],0,0,10,0,0,0,0,0,1
1207,27,"while(""think"" in curr_s):",0,1,25,0,0,0,0,0,0
1208,28,"part_s = curr_s.rpartition(""think"")",0,0,35,0,0,0,0,0,1
1209,29,curr_s = part_s[0],0,0,18,0,0,0,0,0,1
1210,30,arr_s = [part_s[2]] + arr_s,0,0,27,0,1,0,0,0,1
1211,31,arr_s = [curr_s] + arr_s,0,0,24,0,1,0,0,0,1
1212,32,print(arr_s),0,0,12,0,0,0,0,0,0
1213,5,import sys,0,1,10,0,0,0,0,0,0
1214,6,import random,0,1,13,0,0,0,0,0,0
1215,7,from inline import Here,0,1,23,0,0,0,0,0,0
1216,15,input_list = sys.argv[1:],0,0,25,0,0,0,0,0,1
1217,17,"poss_digits = [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 'X', 'Y']",0,0,54,0,0,0,0,0,1
1218,18,for iter in range(10):,0,1,22,0,0,0,0,0,0
1219,20,"password = """"",0,1,13,0,0,0,0,0,1
1220,21,for digit in range(6):,0,1,22,0,0,0,0,0,0
1221,22,"password = password + str(poss_digits[random.randint(0, 11)])",0,1,61,0,1,0,0,0,1
1222,25,"print(password + "":"")",0,1,21,0,1,0,0,0,0
1223,26,if(password.isdecimal()):,0,1,25,0,0,0,0,0,0
1224,27,"print(""acceptable password: good combination!"")",0,1,47,0,0,0,0,0,0
1225,28,else:,0,1,5,0,0,0,0,0,0
1226,29,"print(""unacceptable password: all digits :("")",0,1,45,0,0,0,0,0,0
1227,32,ans = True,0,0,10,0,0,0,0,0,1
1228,33,try:,0,1,4,0,0,0,0,0,0
1229,34,num = int(password),0,1,19,0,0,0,0,0,1
1230,35,except:,0,1,7,0,0,0,0,0,0
1231,36,ans = False,0,0,11,0,0,0,0,0,1
1232,38,"print("""")",0,0,9,0,0,0,0,0,0
1233,0,from inline import Here,0,1,23,0,0,0,0,0,0
1234,2,"text = ""This is a string with multiple words and numbers 1234567890.""",0,0,69,0,0,0,0,0,1
1235,3,num = 10,0,0,8,0,0,0,0,0,1
1236,6,result = bin(num),0,0,17,0,0,0,0,0,1
1237,7,"print(""Binary representation of num: "", result)",0,0,47,0,0,0,0,0,0
1238,10,count = 0,0,0,9,0,0,0,0,0,1
1239,11,while num:,0,1,10,0,0,0,0,0,0
1240,12,count += num & 1,0,0,16,0,1,0,0,1,1
1241,13,num >>= 1,0,0,9,0,0,0,0,1,1
1242,14,"print(""Number of set bits: "", count)",0,0,36,0,0,0,0,0,0
1243,17,binary = bin(num)[2:],0,0,21,0,0,0,0,0,1
1244,18,result = binary[::-1],0,0,21,0,1,0,0,0,1
1245,19,"print(""Reversed binary representation: "", result)",0,0,49,0,0,0,0,0,0
1246,22,num = num ^ (1 << (3 - 1)),0,0,26,0,1,0,0,1,1
1247,23,"print(""Number after toggling 3rd bit: "", num)",0,0,45,0,0,0,0,0,0
1248,26,"result = int(binary, 2)",0,0,23,0,0,0,0,0,1
1249,27,"print(""Integer representation of binary: "", result)",0,0,51,0,0,0,0,0,0
1250,30,result = text[::-1],0,0,19,0,1,0,0,0,1
1251,31,"print(""Reversed text: "", result)",0,0,32,0,0,0,0,0,0
1252,34,result = text.split(),0,0,21,0,0,0,0,0,1
1253,35,"print(""Text split by whitespace: "", result)",0,0,43,0,0,0,0,0,0
1254,38,"result = ""-"".join(text.split())",0,0,31,0,1,0,1,0,1
1255,39,"print(""Text joined with '-': "", result)",0,0,39,0,1,0,1,0,0
1256,42,result = len(text),0,0,18,0,0,0,0,0,1
1257,43,"print(""Length of text: "", result)",0,0,33,0,0,0,0,0,0
1258,46,result = text.upper(),0,0,21,0,0,0,0,0,1
1259,47,"print(""Text in uppercase: "", result)",0,1,36,0,0,0,0,0,0
1260,50,result = text.lower(),0,0,21,0,0,0,1,0,1
1261,51,"print(""Text in lowercase: "", result)",0,1,36,0,0,0,1,0,0
1262,54,"result = text.replace(""is"", ""was"")",1,1,34,0,0,0,1,0,1
1263,56,"print(""Text with 'is' replaced: "", result)",0,0,42,0,0,0,1,0,0
1264,59,"result = [c for c in text]
",0,1,27,0,0,0,0,0,1
1265,0,from inline import Here,0,1,23,0,0,0,0,0,0
1266,1,from typing import List,0,1,23,0,0,0,0,0,0
1267,3,"def partition(self, s: str) -> List[List[str]]:",0,1,47,0,1,0,0,0,0
1268,4,"res, part = [], []",0,0,18,0,0,0,0,0,1
1269,5,def dfs(i):,0,1,11,0,0,0,0,0,0
1270,6,if i >= len(s):,0,1,15,0,0,0,0,0,1
1271,7,res.append(part.copy()),0,0,23,0,0,1,0,0,0
1272,8,return,0,1,6,0,0,0,0,0,0
1273,9,"for j in range(i, len(s)):",0,1,26,0,0,0,0,0,0
1274,10,"if self.isPali(s, i, j):",0,1,24,0,0,0,0,0,0
1275,11,part.append(s[i : j + 1]),0,0,25,0,1,1,0,0,0
1276,14,dfs(j + 1),0,0,10,0,1,0,0,0,0
1277,15,part.pop(),0,0,10,0,0,1,0,0,0
1278,16,dfs(0),0,0,6,0,0,0,0,0,0
1279,17,return res,0,1,10,0,0,0,0,0,0
1280,19,"def isPali(self, s, l, r):",0,1,26,0,0,0,0,0,0
1281,20,while l < r:,0,1,12,0,0,0,0,0,0
1282,21,if s[l] != s[r]:,0,1,16,0,0,0,0,0,1
1283,22,return False,0,1,12,0,0,0,0,0,0
1284,24,"    return True
",0,1,16,0,0,0,0,0,0
1285,0,from inline import Here,0,1,23,0,0,0,0,0,0
1286,2,"text = ""This is a string with multiple words and numbers 1234567890.""",0,0,69,0,0,0,0,0,1
1287,3,num = 10,0,0,8,0,0,0,0,0,1
1288,6,result = bin(num),0,0,17,0,0,0,0,0,1
1289,7,"print(""Binary representation of num: "", result)",0,0,47,0,0,0,0,0,0
1290,10,count = 0,0,0,9,0,0,0,0,0,1
1291,11,while num:,0,1,10,0,0,0,0,0,0
1292,12,count += num & 1,0,0,16,0,1,0,0,1,1
1293,13,num >>= 1,0,0,9,0,0,0,0,1,1
1294,14,"print(""Number of set bits: "", count)",0,0,36,0,0,0,0,0,0
1295,17,binary = bin(num)[2:],0,0,21,0,0,0,0,0,1
1296,18,result = binary[::-1],0,0,21,0,1,0,0,0,1
1297,19,"print(""Reversed binary representation: "", result)",0,0,49,0,0,0,0,0,0
1298,22,num = num ^ (1 << (3 - 1)),0,0,26,0,1,0,0,1,1
1299,23,"print(""Number after toggling 3rd bit: "", num)",0,0,45,0,0,0,0,0,0
1300,26,"result = int(binary, 2)",0,0,23,0,0,0,0,0,1
1301,27,"print(""Integer representation of binary: "", result)",0,0,51,0,0,0,0,0,0
1302,30,result = text[::-1],0,0,19,0,1,0,0,0,1
1303,31,"print(""Reversed text: "", result)",0,0,32,0,0,0,0,0,0
1304,34,result = text.split(),0,0,21,0,0,0,0,0,1
1305,35,"print(""Text split by whitespace: "", result)",0,0,43,0,0,0,0,0,0
1306,38,"result = ""-"".join(text.split())",0,0,31,0,1,0,1,0,1
1307,39,"print(""Text joined with '-': "", result)",0,0,39,0,1,0,1,0,0
1308,42,result = len(text),0,0,18,0,0,0,0,0,1
1309,43,"print(""Length of text: "", result)",0,0,33,0,0,0,0,0,0
1310,46,result = text.upper(),1,0,21,0,0,0,0,0,1
1311,48,"print(""Text in uppercase: "", result)",0,1,36,0,0,0,0,0,0
1312,51,result = text.lower(),0,0,21,0,0,0,1,0,1
1313,52,"print(""Text in lowercase: "", result)",0,1,36,0,0,0,1,0,0
1314,55,"result = text.replace(""is"", ""was"")",0,1,34,0,0,0,1,0,1
1315,56,"print(""Text with 'is' replaced: "", result)",0,0,42,0,0,0,1,0,0
1316,59,"result = [c for c in text]
",0,1,27,0,0,0,0,0,1
1317,5,import sys,0,1,10,0,0,0,0,0,0
1318,6,import random,0,1,13,0,0,0,0,0,0
1319,7,from inline import Here,0,1,23,0,0,0,0,0,0
1320,14,input_list = sys.argv[1:],0,0,25,0,0,0,0,0,1
1321,16,for iter in range(10):,0,1,22,0,0,0,0,0,0
1322,17,"word = """"",0,0,9,0,0,0,0,0,1
1323,18,"res = """"",0,0,8,0,0,0,0,0,1
1324,19,for n in range(5):,0,1,18,0,0,0,0,0,0
1325,21,"ch_idx = random.randint(0, 14)",0,0,30,0,0,0,0,0,1
1326,22,word += chr(97 + ch_idx),0,0,24,0,1,0,0,0,1
1327,23,res += chr(65 + ch_idx),0,0,23,0,1,0,0,0,1
1328,25,"print(""\"""" + word + ""\"".upper() -> "" + res)",0,0,43,0,1,0,0,0,0
1329,0,from inline import Here,0,1,23,0,0,0,0,0,0
1330,3,def num_to_hex(num): ,0,1,21,0,0,0,0,0,0
1331,4,"return ""0x%x"" % num",0,1,19,0,0,0,0,0,0
1332,7,def num_to_bin(num): ,0,1,21,0,0,0,0,0,0
1333,8,return bin(num),0,1,15,0,0,0,0,0,0
1334,11,def bin_str_to_int(bin_str): ,0,1,29,0,0,0,0,0,0
1335,12,"return int(bin_str[2:], 2)",0,1,26,0,0,0,0,0,0
1336,15,def hex_str_to_int(hex): ,0,1,25,0,0,0,0,0,0
1337,16,"return int(hex[2:], 16)",0,1,23,0,0,0,0,0,0
1338,19,def hex_str_to_bin_str(hex_str): ,0,1,33,0,0,0,0,0,0
1339,20,return num_to_bin(hex_str_to_int(hex_str)),0,1,42,0,0,0,0,0,0
1340,24,num = 0,0,0,7,0,0,0,0,0,1
1341,25,hex = num_to_hex(num),0,0,21,0,0,0,0,0,1
1342,28,num = 5,0,0,7,0,0,0,0,0,1
1343,29,binary = num_to_bin(num),0,0,24,0,0,0,0,0,1
1344,32,binary_str = '0b0101',0,0,21,0,0,0,0,0,1
1345,33,num = bin_str_to_int(binary_str),0,0,32,0,0,0,0,0,1
1346,36,hex_str = '0x01',0,0,16,0,0,0,0,0,1
1347,37,num = hex_str_to_int(hex_str),0,0,29,0,0,0,0,0,1
1348,40,hex_str = '0x02',0,0,16,0,0,0,0,0,1
1349,0,from inline import Here,0,1,23,0,0,0,0,0,0
1350,2,"def trim_zeros(filt, trim=""fb""):",0,1,32,0,0,0,0,0,1
1351,3,"""""""",0,0,3,0,0,0,0,0,0
1352,4,Trim the leading and/or trailing zeros from a 1-D array or sequence.,0,1,68,0,1,0,0,0,0
1353,6,Parameters,0,0,10,0,0,0,0,0,0
1354,7,----------,0,0,10,0,1,0,0,0,0
1355,8,filt : 1-D array or sequence,0,0,28,0,1,0,0,0,0
1356,9,Input array.,0,0,12,0,0,0,0,0,0
1357,10,"trim : str, optional",0,0,20,0,0,0,0,0,0
1358,11,A string with 'f' representing trim from front and 'b' to trim from,0,1,67,0,0,0,0,0,0
1359,12,"back. Default is 'fb', trim zeros from both front and back of the",0,1,65,0,0,0,0,0,0
1360,13,array.,0,0,6,0,0,0,0,0,0
1361,15,Returns,0,0,7,0,0,0,0,0,0
1362,16,-------,0,0,7,0,1,0,0,0,0
1363,17,trimmed : 1-D array or sequence,0,0,31,0,1,0,0,0,0
1364,18,The result of trimming the input. The input data type is preserved.,0,0,67,0,0,0,0,0,0
1365,20,Examples,0,0,8,0,0,0,0,0,0
1366,21,--------,0,0,8,0,1,0,0,0,0
1367,22,">>> a = np.array((0, 0, 0, 1, 2, 3, 0, 2, 1, 0))",0,0,48,0,0,0,0,1,1
1368,23,>>> np.trim_zeros(a),0,0,20,0,0,0,0,1,0
1369,24,"array([1, 2, 3, 0, 2, 1])",0,0,25,0,0,0,0,0,0
1370,26,">>> np.trim_zeros(a, 'b')",0,0,25,0,0,0,0,1,0
1371,27,"array([0, 0, 0, ..., 0, 2, 1])",0,0,30,0,0,0,0,0,0
1372,29,"The input data type is preserved, list/tuple in means list/tuple out.",0,0,69,0,1,0,0,0,0
1373,31,">>> np.trim_zeros([0, 1, 2, 0])",0,0,31,0,0,0,0,1,0
1374,32,"[1, 2]",0,0,6,0,0,0,0,0,0
1375,34,"""""""",0,0,3,0,0,0,0,0,0
1376,35,first = 0,0,0,9,0,0,0,0,0,1
1377,36,trim = trim.upper(),1,0,19,0,0,0,0,0,1
1378,39,"if ""F"" in trim:",0,1,15,0,0,0,0,0,0
1379,40,for i in filt:,0,1,14,0,0,0,0,0,0
1380,41,if i != 0.0:,0,1,12,0,0,0,0,0,1
1381,42,break,0,1,5,0,0,0,0,0,0
1382,43,else:,0,1,5,0,0,0,0,0,0
1383,44,first = first + 1,0,0,17,0,1,0,0,0,1
1384,45,last = len(filt),0,1,16,0,0,0,0,0,1
1385,47,"if ""B"" in trim:",0,1,15,0,0,0,0,0,0
1386,48,for i in filt[::-1]:,0,1,20,0,1,0,0,0,0
1387,49,if i != 0.0:,0,1,12,0,0,0,0,0,1
1388,50,break,0,1,5,0,0,0,0,0,0
1389,51,else:,0,1,5,0,0,0,0,0,0
1390,53,    return filt[first:last],0,1,27,0,0,0,0,0,0
1391,0,<<<<<<< HEAD,0,0,12,0,0,0,0,1,0
1392,6,import sys,0,1,10,0,0,0,0,0,0
1393,7,import random,0,1,13,0,0,0,0,0,0
1394,8,from inline import Here,0,1,23,0,0,0,0,0,0
1395,15,input_list = sys.argv[1:],0,0,25,0,0,0,0,0,1
1396,17,for iter in range(10):,0,1,22,0,0,0,0,0,0
1397,19,"rand_len = random.randint(1, 10)",0,0,32,0,0,0,0,0,1
1398,20,"letters = [chr(97 + random.randint(0, 25)) for i in range(rand_len)]",0,1,68,0,1,0,0,0,1
1399,21,"word = """".join(letters)",0,0,23,0,0,0,1,0,1
1400,24,"print(""'"" + "" ""*(10-len(word)) + word + ""'"")",0,0,44,0,1,0,0,0,0
1401,28,=======,0,0,7,0,0,0,0,0,0
1402,29,from inline import Here,0,1,23,0,0,0,0,0,0
1403,32,"sample = ""Hello""",0,0,16,0,0,0,0,0,1
1404,33,size_string = 32,0,0,16,0,0,0,0,0,1
1405,34,doubled = sample.zfill(size_string),1,0,35,0,0,0,0,0,1
1406,36,">>>>>>> sydney_classify
",0,1,24,0,0,0,0,1,0
1407,0,import sys,0,1,10,0,0,0,0,0,0
1408,1,import requests,0,1,15,0,0,0,0,0,0
1409,2,import json,0,1,11,0,0,0,0,0,0
1410,3,from collections import OrderedDict,0,1,35,0,0,0,0,0,0
1411,4,from inline import Here,0,1,23,0,0,0,0,0,0
1412,6,def __main__():,0,1,15,0,0,0,0,0,0
1413,8,"CS_BASE_URL = ""https://cheatsheetseries.owasp.org/cheatsheets/%s.html""",0,1,70,0,1,0,0,0,1
1414,11,response = requests.get(,0,0,24,0,0,0,0,0,1
1415,12,"""https://raw.githubusercontent.com/OWASP/CheatSheetSeries/master/Index.md""",0,1,74,0,1,0,0,0,0
1416,13,),0,0,1,0,0,0,0,0,0
1417,14,if response.status_code != 200:,0,1,31,0,0,0,0,0,1
1418,15,"print(""Cannot load the INDEX content: HTTP %s received!"" % response.status_code)",0,0,80,0,0,0,0,0,0
1419,16,sys.exit(1),0,0,11,0,0,0,0,0,0
1420,17,else:,0,1,5,0,0,0,0,0,0
1421,18,data = OrderedDict({}),0,0,22,0,0,0,0,0,1
1422,19,"for line in response.text.split(""\n""):",0,1,38,0,0,0,0,0,0
1423,20,"if ""(assets/Index_"" in line:",0,1,28,0,1,0,0,0,0
1424,21,work = line.strip(),0,0,19,0,0,0,0,0,1
1425,23,"cs_name = work[1 : work.index(""]"")]",1,0,35,0,0,0,0,0,1
1426,26,"technologies = work.split(""!"")[1:]",1,0,34,0,0,0,0,0,1
1427,28,for technology in technologies:,0,1,31,0,0,0,0,0,0
1428,29,"technology_name = technology[1 : technology.index(""]"")].upper()",1,0,63,0,0,0,0,0,1
1429,31,if technology_name not in data:,0,1,31,0,0,0,0,0,0
1430,32,data[technology_name] = [],0,0,26,0,0,0,0,0,1
1431,33,data[technology_name].append(,0,0,29,0,0,1,0,0,0
1432,34,{,0,0,1,0,0,0,0,0,0
1433,35,"""CS_NAME"": cs_name,",0,0,19,0,0,0,0,0,0
1434,36,"""CS_URL"": CS_BASE_URL % cs_name.replace("" "", ""_""),",0,0,50,0,0,0,1,0,0
1435,37,},0,0,1,0,0,0,0,0,0
1436,38,),0,0,1,0,0,0,0,0,0
1437,41,"        sys.exit(0)
",0,0,20,0,0,0,0,0,0
1438,0,import re,0,1,9,0,0,0,0,0,0
1439,1,from inline import Here,0,1,23,0,0,0,0,0,0
1440,3,"text = ""This is a sentence with multiple words and numbers 1234567890.""",0,0,71,0,0,0,0,0,1
1441,4,num = 10,0,0,8,0,0,0,0,0,1
1442,7,result = text[::-1],0,0,19,0,1,0,0,0,1
1443,8,"print(""Reversed text: "", result)",0,0,32,0,0,0,0,0,0
1444,11,"result = re.findall(r""\bs\w+"", text)",0,0,36,1,1,0,0,0,1
1445,12,"print(""Words starting with 's': "", result)",0,0,42,0,0,0,0,0,0
1446,15,count = 0,0,0,9,0,0,0,0,0,1
1447,16,while num:,0,1,10,0,0,0,0,0,0
1448,17,count += num & 1,0,0,16,0,1,0,0,1,1
1449,18,num >>= 1,0,0,9,0,0,0,0,1,1
1450,19,"print(""Number of set bits: "", count)",0,0,36,0,0,0,0,0,0
1451,22,"result = ""-"".join(text.split())",0,0,31,0,1,0,1,0,1
1452,23,"print(""Text joined with '-': "", result)",0,0,39,0,1,0,1,0,0
1453,26,"result = re.sub(""is"", ""was"", text)",0,1,34,1,0,0,0,0,1
1454,27,"print(""Text with 'is' replaced: "", result)",0,0,42,0,0,0,1,0,0
1455,30,num = num ^ (1 << (3 - 1)),0,0,26,0,1,0,0,1,1
1456,31,"print(""Number after toggling 3rd bit: "", num)",0,0,45,0,0,0,0,0,0
1457,34,result = len(text),1,0,18,0,0,0,0,0,1
1458,36,"print(""Length of text: "", result)",0,0,33,0,0,0,0,0,0
1459,39,"result = re.findall(r""\d"", text)",0,0,32,1,0,0,0,0,1
1460,40,"print(""Digits in text: "", result)",0,0,33,0,0,0,0,0,0
1461,43,result = bin(num),0,0,17,0,0,0,0,0,1
1462,44,"print(""Binary representation of num: "", result)",0,0,47,0,0,0,0,0,0
1463,48,"print(""Text split by whitespace: "", result)
",0,0,44,0,0,0,0,0,0
1464,0,from inline import Here,0,1,23,0,0,0,0,0,0
1465,2,def expand_hostname_range(line=None):,0,1,37,0,0,0,0,0,1
1466,3,''',0,0,3,0,0,0,0,0,0
1467,4,A helper function that expands a given line that contains a pattern,0,0,67,0,0,0,0,0,0
1468,5,"specified in top docstring, and returns a list that consists of the",0,1,67,0,0,0,0,0,0
1469,6,expanded version.,0,0,17,0,0,0,0,0,0
1470,8,The '[' and ']' characters are used to maintain the pseudo-code,0,0,63,0,1,0,0,0,0
1471,9,appearance. They are replaced in this function with '|' to ease,0,1,63,0,0,0,1,1,0
1472,10,string splitting.,0,0,17,0,0,0,0,0,0
1473,12,References: https://docs.ansible.com/ansible/latest/user_guide/intro_inventory.html,0,0,83,0,1,0,0,0,0
1474,13,''',0,0,3,0,0,0,0,0,0
1475,14,all_hosts = [],0,0,14,0,0,0,0,0,1
1476,15,if line:,0,1,8,0,0,0,0,0,0
1477,29,"(head, nrange, tail) = line.replace('[', '|', 1).replace(']', '|', 1).split('|')",1,0,80,0,0,0,1,1,1
1478,31,"bounds = nrange.split("":"")",1,0,26,0,0,0,0,0,1
1479,33,if len(bounds) != 2 and len(bounds) != 3:,0,1,41,0,0,0,0,0,0
1480,34,"raise AnsibleError(""host range must be begin:end or begin:end:step"")",0,1,68,0,0,0,0,0,0
1481,35,beg = bounds[0],0,0,15,0,0,0,0,0,1
1482,36,end = bounds[1],0,0,15,0,0,0,0,0,1
1483,37,if len(bounds) == 2:,0,1,20,0,0,0,0,0,0
1484,38,step = 1,0,0,8,0,0,0,0,0,1
1485,39,else:,0,1,5,0,0,0,0,0,0
1486,40,step = bounds[2],0,0,16,0,0,0,0,0,1
1487,41,if not beg:,0,1,11,0,0,0,0,0,0
1488,42,"beg = ""0""",0,0,9,0,0,0,0,0,1
1489,43,if not end:,0,1,11,0,0,0,0,0,0
1490,44,"raise AnsibleError(""host range must specify end value"")",0,1,55,0,0,0,0,0,0
1491,45,if beg[0] == '0' and len(beg) > 1:,0,1,34,0,0,0,0,0,0
1492,46,rlen = len(beg)  ,0,0,17,0,0,0,0,0,1
1493,47,if rlen != len(end):,0,1,20,0,0,0,0,0,1
1494,48,"raise AnsibleError(""host range must specify equal-length begin and end formats"")",0,1,80,0,1,0,1,0,0
1495,50,def fill(x):,0,1,12,0,0,0,0,0,0
1496,51,return str(x).zfill(rlen)  ,0,1,27,0,0,0,0,0,0
1497,53,else:,0,1,5,0,0,0,0,0,0
1498,54,fill = str,0,0,10,0,0,0,0,0,1
1499,56,try:,0,1,4,0,0,0,0,0,0
1500,57,i_beg = string.ascii_letters.index(beg),0,1,39,0,0,0,0,0,1
1501,58,i_end = string.ascii_letters.index(end),0,1,39,0,0,0,0,0,1
1502,59,if i_beg > i_end:,0,1,17,0,0,0,0,0,0
1503,60,"raise AnsibleError(""host range must have begin <= end"")",0,1,55,0,0,0,0,0,1
1504,61,seq = list(string.ascii_letters[i_beg:i_end + 1:int(step)]),0,1,59,0,1,0,0,0,1
1505,62,except ValueError:  ,0,1,20,0,0,0,0,0,0
1506,63,"seq = range(int(beg), int(end) + 1, int(step))",0,0,46,0,1,0,0,0,1
1507,65,for rseq in seq:,0,1,16,0,0,0,0,0,0
1508,66,"hname = ''.join((head, fill(rseq), tail))",0,0,41,0,0,0,1,0,1
1509,68,if detect_range(hname):,0,1,23,0,0,0,0,0,0
1510,69,all_hosts.extend(expand_hostname_range(hname)),0,0,46,0,0,1,0,0,0
1511,70,else:,0,1,5,0,0,0,0,0,0
1512,71,all_hosts.append(hname),0,0,23,0,0,1,0,0,0
1513,73,        return all_hosts,0,1,24,0,0,0,0,0,0
1514,0,from inline import Here,0,1,23,0,0,0,0,0,0
1515,4,"s = ""hi there""",0,0,14,0,0,0,0,0,1
1516,5,split_str_list = s.split(),0,0,26,0,0,0,0,0,1
1517,0,from inline import Here,0,1,23,0,0,0,0,0,0
1518,3,def num_to_hex(num): ,0,1,21,0,0,0,0,0,0
1519,4,"return ""0x%x"" % num",0,1,19,0,0,0,0,0,0
1520,7,def num_to_bin(num): ,0,1,21,0,0,0,0,0,0
1521,8,return bin(num),0,1,15,0,0,0,0,0,0
1522,11,def bin_str_to_int(bin_str): ,0,1,29,0,0,0,0,0,0
1523,12,"return int(bin_str[2:], 2)",0,1,26,0,0,0,0,0,0
1524,15,def hex_str_to_int(hex): ,0,1,25,0,0,0,0,0,0
1525,16,"return int(hex[2:], 16)",0,1,23,0,0,0,0,0,0
1526,19,def hex_str_to_bin_str(hex_str): ,0,1,33,0,0,0,0,0,0
1527,20,return num_to_bin(hex_str_to_int(hex_str)),0,1,42,0,0,0,0,0,0
1528,24,num = 0,0,0,7,0,0,0,0,0,1
1529,0,from inline import Here,0,1,23,0,0,0,0,0,0
1530,2,class Solution(object):,0,1,23,0,0,0,0,0,0
1531,3,"def permuteUnique(self, nums):",0,1,30,0,0,0,0,0,0
1532,5,res = [[]],0,0,10,0,0,0,0,0,1
1533,6,for i in range(len(nums)):,0,1,26,0,0,0,0,0,0
1534,7,cache = set(),0,0,13,0,0,0,0,0,1
1535,8,while len(res[0]) == i:,0,1,23,0,0,0,0,0,0
1536,9,curr = res.pop(0),0,0,17,0,0,1,0,0,1
1537,10,for j in range(len(curr) + 1):,0,1,30,0,1,0,0,0,0
1538,12,new_perm = curr[:j] + [nums[i]] + curr[j:],0,0,42,0,1,0,0,0,1
1539,13,print(new_perm),0,0,15,0,0,0,0,0,0
1540,14,"stemp = ''.join(map(str, new_perm))",1,0,35,0,0,0,1,0,1
1541,17,print(stemp),0,0,12,0,0,0,0,0,0
1542,18,if stemp not in cache:,0,1,22,0,0,0,0,0,0
1543,19,cache.add(stemp),0,0,16,0,0,0,0,0,0
1544,20,res.append(new_perm),0,0,20,0,0,1,0,0,0
1545,21,return res,0,1,10,0,0,0,0,0,0
1546,23,"Solution.permuteUnique(""l"", '1234')",0,0,35,0,0,0,0,0,0
1547,0,import sys,0,1,10,0,0,0,0,0,0
1548,1,from inline import Here,0,1,23,0,0,0,0,0,0
1549,6,"string1 = ""abcdefg""",0,1,19,0,0,0,0,0,1
1550,7,"string2 = ""abd""",0,0,15,0,0,0,0,0,1
1551,9,class MWS:,0,1,10,0,0,0,0,0,0
1552,10,"def minWindow(self, s: str, t: str) -> str:",0,1,43,0,1,0,0,0,0
1553,11,"if t == """":",0,1,11,0,0,0,0,0,0
1554,12,"return """"",0,1,9,0,0,0,0,0,0
1555,14,"countT, window = {}, {}",0,0,23,0,0,0,0,0,1
1556,15,for c in t:,0,1,11,0,0,0,0,0,0
1557,16,"countT[c] = 1 + countT.get(c, 0)",0,0,32,0,1,0,0,0,1
1558,18,"have, need = 0, len(countT)",0,0,27,0,0,0,0,0,1
1559,19,"res, resLen = [-1, -1], float(""infinity"")",0,0,41,0,1,0,0,0,1
1560,20,l = 0,0,0,5,0,0,0,0,0,1
1561,21,for r in range(len(s)):,0,1,23,0,0,0,0,0,0
1562,22,c = s[r],0,0,8,0,0,0,0,0,1
1563,23,"window[c] = 1 + window.get(c, 0)",0,0,32,0,1,0,0,0,1
1564,25,if c in countT and window[c] == countT[c]:,0,1,42,0,0,0,0,0,0
1565,26,have += 1,0,0,9,0,1,0,0,0,1
1566,28,while have == need:,0,1,19,0,0,0,0,0,0
1567,30,if (r - l + 1) < resLen:,0,1,24,0,1,0,0,0,0
1568,31,"res = [l, r]",0,0,12,0,0,0,0,0,1
1569,32,resLen = r - l + 1,0,0,18,0,1,0,0,0,1
1570,34,window[s[l]] -= 1,0,0,17,0,1,0,0,0,1
1571,35,if s[l] in countT and window[s[l]] < countT[s[l]]:,0,1,50,0,0,0,0,0,0
1572,36,have -= 1,0,0,9,0,1,0,0,0,1
1573,37,l += 1,0,0,6,0,1,0,0,0,1
1574,38,"l, r = res",0,0,10,0,0,0,0,0,1
1575,39,"return s[l : r + 1] if resLen != float(""infinity"") else """"",0,1,58,0,1,0,0,0,1
1576,41,"def check(self, s: str, t: str) -> bool:",0,1,40,0,1,0,0,0,0
1577,42,set1 = set(s),0,0,13,0,0,0,0,0,1
1578,43,set2 = set(t),0,0,13,0,0,0,0,0,1
1579,45,for c in set2:,0,1,14,0,0,0,0,0,0
1580,46,if c not in set1:,0,1,17,0,0,0,0,0,0
1581,47,return False,0,1,12,0,0,0,0,0,0
1582,49,return True,0,1,11,0,0,0,0,0,0
1583,51,mws = MWS(),0,0,11,0,0,0,0,0,1
1584,0,from inline import Here,0,1,23,0,0,0,0,0,0
1585,2,"text = ""This is a string with multiple words and numbers 1234567890.""",0,0,69,0,0,0,0,0,1
1586,3,num = 10,0,0,8,0,0,0,0,0,1
1587,6,result = bin(num),0,0,17,0,0,0,0,0,1
1588,7,"print(""Binary representation of num: "", result)",0,0,47,0,0,0,0,0,0
1589,10,count = 0,0,0,9,0,0,0,0,0,1
1590,11,while num:,0,1,10,0,0,0,0,0,0
1591,12,count += num & 1,0,0,16,0,1,0,0,1,1
1592,13,num >>= 1,0,0,9,0,0,0,0,1,1
1593,14,"print(""Number of set bits: "", count)",0,0,36,0,0,0,0,0,0
1594,17,binary = bin(num)[2:],0,0,21,0,0,0,0,0,1
1595,18,result = binary[::-1],0,0,21,0,1,0,0,0,1
1596,19,"print(""Reversed binary representation: "", result)",0,0,49,0,0,0,0,0,0
1597,22,num = num ^ (1 << (3 - 1)),0,0,26,0,1,0,0,1,1
1598,23,"print(""Number after toggling 3rd bit: "", num)",0,0,45,0,0,0,0,0,0
