,line_number,line,isLOI,is_keyword,length,is_regular_expression,is_mathematical_calculation,is_collection_manipulation,is_string_manipulation,is_bit_manipulation,is_variable_assignment
1201,16,"""I am who you think I am"",",0,0,26,0,0,0,0,0,0
1202,17,"""You are who I think you are"",",0,0,30,0,0,0,0,0,0
1203,18,"""You are who you think you are"",",0,0,32,0,0,0,0,0,0
1204,19,"""I am who I think you think I am"",",0,0,34,0,0,0,0,0,0
1205,20,"""You are who you think I think you are"",",0,0,40,0,0,0,0,0,0
1206,21,"""think"",",0,0,8,0,0,0,0,0,0
1207,22,"""think think""]",0,0,14,0,0,0,0,0,0
1208,24,for iter in range(len(sent)):,0,1,29,0,0,0,0,0,0
1209,25,curr_s = sent[iter],1,0,19,0,0,0,0,0,1
1210,26,arr_s = [],0,0,10,0,0,0,0,0,0
1211,27,"while(""think"" in curr_s):",0,1,25,0,0,0,0,0,0
1212,28,"part_s = curr_s.rpartition(""think"")",1,0,35,0,0,0,0,0,1
1213,29,curr_s = part_s[0],1,0,18,0,0,0,0,0,1
1214,30,arr_s = [part_s[2]] + arr_s,0,0,27,0,1,0,0,0,0
1215,31,arr_s = [curr_s] + arr_s,0,0,24,0,1,0,0,0,0
1216,32,print(arr_s),0,0,12,0,0,0,0,0,0
1217,5,import sys,0,1,10,0,0,0,0,0,0
1218,6,import random,0,1,13,0,0,0,0,0,0
1219,7,from inline import Here,0,1,23,0,0,0,0,0,0
1220,15,input_list = sys.argv[1:],1,0,25,0,0,0,0,0,1
1221,17,"poss_digits = [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 'X', 'Y']",0,0,54,0,0,0,0,0,0
1222,18,for iter in range(10):,0,1,22,0,0,0,0,0,0
1223,20,"password = """"",0,1,13,0,0,0,0,0,0
1224,21,for digit in range(6):,0,1,22,0,0,0,0,0,0
1225,22,"password = password + str(poss_digits[random.randint(0, 11)])",1,1,61,0,1,0,0,0,1
1226,25,"print(password + "":"")",0,1,21,0,1,0,0,0,0
1227,26,if(password.isdecimal()):,0,1,25,0,0,0,0,0,0
1228,27,"print(""acceptable password: good combination!"")",0,1,47,0,0,0,0,0,0
1229,28,else:,0,1,5,0,0,0,0,0,0
1230,29,"print(""unacceptable password: all digits :("")",0,1,45,0,0,0,0,0,0
1231,32,ans = True,1,0,10,0,0,0,0,0,1
1232,33,try:,0,1,4,0,0,0,0,0,0
1233,34,num = int(password),1,1,19,0,0,0,0,0,1
1234,35,except:,0,1,7,0,0,0,0,0,0
1235,36,ans = False,1,0,11,0,0,0,0,0,1
1236,38,"print("""")",0,0,9,0,0,0,0,0,0
1237,0,from inline import Here,0,1,23,0,0,0,0,0,0
1238,2,"text = ""This is a string with multiple words and numbers 1234567890.""",0,0,69,0,0,0,0,0,0
1239,3,num = 10,1,0,8,0,0,0,0,0,1
1240,6,result = bin(num),1,0,17,0,0,0,0,0,1
1241,7,"print(""Binary representation of num: "", result)",0,0,47,0,0,0,0,0,0
1242,10,count = 0,1,0,9,0,0,0,0,0,1
1243,11,while num:,0,1,10,0,0,0,0,0,0
1244,12,count += num & 1,1,0,16,0,1,0,0,1,1
1245,13,num >>= 1,0,0,9,0,0,0,0,1,0
1246,14,"print(""Number of set bits: "", count)",0,0,36,0,0,0,0,0,0
1247,17,binary = bin(num)[2:],1,0,21,0,0,0,0,0,1
1248,18,result = binary[::-1],1,0,21,0,1,0,0,0,1
1249,19,"print(""Reversed binary representation: "", result)",0,0,49,0,0,0,0,0,0
1250,22,num = num ^ (1 << (3 - 1)),1,0,26,0,1,0,0,1,1
1251,23,"print(""Number after toggling 3rd bit: "", num)",0,0,45,0,0,0,0,0,0
1252,26,"result = int(binary, 2)",1,0,23,0,0,0,0,0,1
1253,27,"print(""Integer representation of binary: "", result)",0,0,51,0,0,0,0,0,0
1254,30,result = text[::-1],1,0,19,0,1,0,0,0,1
1255,31,"print(""Reversed text: "", result)",0,0,32,0,0,0,0,0,0
1256,34,result = text.split(),1,0,21,0,0,0,0,0,1
1257,35,"print(""Text split by whitespace: "", result)",0,0,43,0,0,0,0,0,0
1258,38,"result = ""-"".join(text.split())",0,0,31,0,1,0,1,0,0
1259,39,"print(""Text joined with '-': "", result)",0,0,39,0,1,0,1,0,0
1260,42,result = len(text),1,0,18,0,0,0,0,0,1
1261,43,"print(""Length of text: "", result)",0,0,33,0,0,0,0,0,0
1262,46,result = text.upper(),1,0,21,0,0,0,0,0,1
1263,47,"print(""Text in uppercase: "", result)",0,1,36,0,0,0,0,0,0
1264,50,result = text.lower(),1,0,21,0,0,0,1,0,1
1265,51,"print(""Text in lowercase: "", result)",0,1,36,0,0,0,1,0,0
1266,54,"result = text.replace(""is"", ""was"")",1,1,34,0,0,0,1,0,1
1267,56,"print(""Text with 'is' replaced: "", result)",0,0,42,0,0,0,1,0,0
1268,59,"result = [c for c in text]
",0,1,27,0,0,0,0,0,0
1269,0,from inline import Here,0,1,23,0,0,0,0,0,0
1270,1,from typing import List,0,1,23,0,0,0,0,0,0
1271,3,"def partition(self, s: str) -> List[List[str]]:",0,1,47,0,1,0,0,0,0
1272,4,"res, part = [], []",0,0,18,0,0,0,0,0,0
1273,5,def dfs(i):,0,1,11,0,0,0,0,0,0
1274,6,if i >= len(s):,0,1,15,0,0,0,0,0,0
1275,7,res.append(part.copy()),0,0,23,0,0,1,0,0,0
1276,8,return,0,1,6,0,0,0,0,0,0
1277,9,"for j in range(i, len(s)):",0,1,26,0,0,0,0,0,0
1278,10,"if self.isPali(s, i, j):",0,1,24,0,0,0,0,0,0
1279,11,part.append(s[i : j + 1]),0,0,25,0,1,1,0,0,0
1280,14,dfs(j + 1),0,0,10,0,1,0,0,0,0
1281,15,part.pop(),0,0,10,0,0,1,0,0,0
1282,16,dfs(0),0,0,6,0,0,0,0,0,0
1283,17,return res,0,1,10,0,0,0,0,0,0
1284,19,"def isPali(self, s, l, r):",0,1,26,0,0,0,0,0,0
1285,20,while l < r:,0,1,12,0,0,0,0,0,0
1286,21,if s[l] != s[r]:,0,1,16,0,0,0,0,0,0
1287,22,return False,0,1,12,0,0,0,0,0,0
1288,24,"    return True
",0,1,16,0,0,0,0,0,0
1289,0,from inline import Here,0,1,23,0,0,0,0,0,0
1290,2,"text = ""This is a string with multiple words and numbers 1234567890.""",0,0,69,0,0,0,0,0,0
1291,3,num = 10,1,0,8,0,0,0,0,0,1
1292,6,result = bin(num),1,0,17,0,0,0,0,0,1
1293,7,"print(""Binary representation of num: "", result)",0,0,47,0,0,0,0,0,0
1294,10,count = 0,1,0,9,0,0,0,0,0,1
1295,11,while num:,0,1,10,0,0,0,0,0,0
1296,12,count += num & 1,1,0,16,0,1,0,0,1,1
1297,13,num >>= 1,0,0,9,0,0,0,0,1,0
1298,14,"print(""Number of set bits: "", count)",0,0,36,0,0,0,0,0,0
1299,17,binary = bin(num)[2:],1,0,21,0,0,0,0,0,1
1300,18,result = binary[::-1],1,0,21,0,1,0,0,0,1
1301,19,"print(""Reversed binary representation: "", result)",0,0,49,0,0,0,0,0,0
1302,22,num = num ^ (1 << (3 - 1)),1,0,26,0,1,0,0,1,1
1303,23,"print(""Number after toggling 3rd bit: "", num)",0,0,45,0,0,0,0,0,0
1304,26,"result = int(binary, 2)",1,0,23,0,0,0,0,0,1
1305,27,"print(""Integer representation of binary: "", result)",0,0,51,0,0,0,0,0,0
1306,30,result = text[::-1],1,0,19,0,1,0,0,0,1
1307,31,"print(""Reversed text: "", result)",0,0,32,0,0,0,0,0,0
1308,34,result = text.split(),1,0,21,0,0,0,0,0,1
1309,35,"print(""Text split by whitespace: "", result)",0,0,43,0,0,0,0,0,0
1310,38,"result = ""-"".join(text.split())",0,0,31,0,1,0,1,0,0
1311,39,"print(""Text joined with '-': "", result)",0,0,39,0,1,0,1,0,0
1312,42,result = len(text),1,0,18,0,0,0,0,0,1
1313,43,"print(""Length of text: "", result)",0,0,33,0,0,0,0,0,0
1314,46,result = text.upper(),1,0,21,0,0,0,0,0,1
1315,48,"print(""Text in uppercase: "", result)",0,1,36,0,0,0,0,0,0
1316,51,result = text.lower(),1,0,21,0,0,0,1,0,1
1317,52,"print(""Text in lowercase: "", result)",0,1,36,0,0,0,1,0,0
1318,55,"result = text.replace(""is"", ""was"")",1,1,34,0,0,0,1,0,1
1319,56,"print(""Text with 'is' replaced: "", result)",0,0,42,0,0,0,1,0,0
1320,59,"result = [c for c in text]
",0,1,27,0,0,0,0,0,0
1321,5,import sys,0,1,10,0,0,0,0,0,0
1322,6,import random,0,1,13,0,0,0,0,0,0
1323,7,from inline import Here,0,1,23,0,0,0,0,0,0
1324,14,input_list = sys.argv[1:],1,0,25,0,0,0,0,0,1
1325,16,for iter in range(10):,0,1,22,0,0,0,0,0,0
1326,17,"word = """"",0,0,9,0,0,0,0,0,0
1327,18,"res = """"",0,0,8,0,0,0,0,0,0
1328,19,for n in range(5):,0,1,18,0,0,0,0,0,0
1329,21,"ch_idx = random.randint(0, 14)",1,0,30,0,0,0,0,0,1
1330,22,word += chr(97 + ch_idx),1,0,24,0,1,0,0,0,1
1331,23,res += chr(65 + ch_idx),1,0,23,0,1,0,0,0,1
1332,25,"print(""\"""" + word + ""\"".upper() -> "" + res)",0,0,43,0,1,0,0,0,0
1333,0,from inline import Here,0,1,23,0,0,0,0,0,0
1334,3,def num_to_hex(num): ,0,1,21,0,0,0,0,0,0
1335,4,"return ""0x%x"" % num",0,1,19,0,0,0,0,0,0
1336,7,def num_to_bin(num): ,0,1,21,0,0,0,0,0,0
1337,8,return bin(num),0,1,15,0,0,0,0,0,0
1338,11,def bin_str_to_int(bin_str): ,0,1,29,0,0,0,0,0,0
1339,12,"return int(bin_str[2:], 2)",0,1,26,0,0,0,0,0,0
1340,15,def hex_str_to_int(hex): ,0,1,25,0,0,0,0,0,0
1341,16,"return int(hex[2:], 16)",0,1,23,0,0,0,0,0,0
1342,19,def hex_str_to_bin_str(hex_str): ,0,1,33,0,0,0,0,0,0
1343,20,return num_to_bin(hex_str_to_int(hex_str)),0,1,42,0,0,0,0,0,0
1344,24,num = 0,1,0,7,0,0,0,0,0,1
1345,25,hex = num_to_hex(num),1,0,21,0,0,0,0,0,1
1346,28,num = 5,1,0,7,0,0,0,0,0,1
1347,29,binary = num_to_bin(num),1,0,24,0,0,0,0,0,1
1348,32,binary_str = '0b0101',0,0,21,0,0,0,0,0,0
1349,33,num = bin_str_to_int(binary_str),1,0,32,0,0,0,0,0,1
1350,36,hex_str = '0x01',0,0,16,0,0,0,0,0,0
1351,37,num = hex_str_to_int(hex_str),1,0,29,0,0,0,0,0,1
1352,40,hex_str = '0x02',0,0,16,0,0,0,0,0,0
1353,0,from inline import Here,0,1,23,0,0,0,0,0,0
1354,2,"def trim_zeros(filt, trim=""fb""):",0,1,32,0,0,0,0,0,0
1355,3,"""""""",0,0,3,0,0,0,0,0,0
1356,4,Trim the leading and/or trailing zeros from a 1-D array or sequence.,0,1,68,0,1,0,0,0,0
1357,6,Parameters,0,0,10,0,0,0,0,0,0
1358,7,----------,0,0,10,0,1,0,0,0,0
1359,8,filt : 1-D array or sequence,0,0,28,0,1,0,0,0,0
1360,9,Input array.,0,0,12,0,0,0,0,0,0
1361,10,"trim : str, optional",0,0,20,0,0,0,0,0,0
1362,11,A string with 'f' representing trim from front and 'b' to trim from,0,1,67,0,0,0,0,0,0
1363,12,"back. Default is 'fb', trim zeros from both front and back of the",0,1,65,0,0,0,0,0,0
1364,13,array.,0,0,6,0,0,0,0,0,0
1365,15,Returns,0,0,7,0,0,0,0,0,0
1366,16,-------,0,0,7,0,1,0,0,0,0
1367,17,trimmed : 1-D array or sequence,0,0,31,0,1,0,0,0,0
1368,18,The result of trimming the input. The input data type is preserved.,0,0,67,0,0,0,0,0,0
1369,20,Examples,0,0,8,0,0,0,0,0,0
1370,21,--------,0,0,8,0,1,0,0,0,0
1371,22,">>> a = np.array((0, 0, 0, 1, 2, 3, 0, 2, 1, 0))",0,0,48,0,0,0,0,1,0
1372,23,>>> np.trim_zeros(a),0,0,20,0,0,0,0,1,0
1373,24,"array([1, 2, 3, 0, 2, 1])",0,0,25,0,0,0,0,0,0
1374,26,">>> np.trim_zeros(a, 'b')",0,0,25,0,0,0,0,1,0
1375,27,"array([0, 0, 0, ..., 0, 2, 1])",0,0,30,0,0,0,0,0,0
1376,29,"The input data type is preserved, list/tuple in means list/tuple out.",0,0,69,0,1,0,0,0,0
1377,31,">>> np.trim_zeros([0, 1, 2, 0])",0,0,31,0,0,0,0,1,0
1378,32,"[1, 2]",0,0,6,0,0,0,0,0,0
1379,34,"""""""",0,0,3,0,0,0,0,0,0
1380,35,first = 0,1,0,9,0,0,0,0,0,1
1381,36,trim = trim.upper(),1,0,19,0,0,0,0,0,1
1382,39,"if ""F"" in trim:",0,1,15,0,0,0,0,0,0
1383,40,for i in filt:,0,1,14,0,0,0,0,0,0
1384,41,if i != 0.0:,0,1,12,0,0,0,0,0,0
1385,42,break,0,1,5,0,0,0,0,0,0
1386,43,else:,0,1,5,0,0,0,0,0,0
1387,44,first = first + 1,1,0,17,0,1,0,0,0,1
1388,45,last = len(filt),1,1,16,0,0,0,0,0,1
1389,47,"if ""B"" in trim:",0,1,15,0,0,0,0,0,0
1390,48,for i in filt[::-1]:,0,1,20,0,1,0,0,0,0
1391,49,if i != 0.0:,0,1,12,0,0,0,0,0,0
1392,50,break,0,1,5,0,0,0,0,0,0
1393,51,else:,0,1,5,0,0,0,0,0,0
1394,53,    return filt[first:last],0,1,27,0,0,0,0,0,0
1395,0,<<<<<<< HEAD,0,0,12,0,0,0,0,1,0
1396,6,import sys,0,1,10,0,0,0,0,0,0
1397,7,import random,0,1,13,0,0,0,0,0,0
1398,8,from inline import Here,0,1,23,0,0,0,0,0,0
1399,15,input_list = sys.argv[1:],1,0,25,0,0,0,0,0,1
1400,17,for iter in range(10):,0,1,22,0,0,0,0,0,0
1401,19,"rand_len = random.randint(1, 10)",1,0,32,0,0,0,0,0,1
1402,20,"letters = [chr(97 + random.randint(0, 25)) for i in range(rand_len)]",0,1,68,0,1,0,0,0,0
1403,21,"word = """".join(letters)",0,0,23,0,0,0,1,0,0
1404,24,"print(""'"" + "" ""*(10-len(word)) + word + ""'"")",0,0,44,0,1,0,0,0,0
1405,28,=======,0,0,7,0,0,0,0,0,0
1406,29,from inline import Here,0,1,23,0,0,0,0,0,0
1407,32,"sample = ""Hello""",0,0,16,0,0,0,0,0,0
1408,33,size_string = 32,1,0,16,0,0,0,0,0,1
1409,34,doubled = sample.zfill(size_string),1,0,35,0,0,0,0,0,1
1410,36,">>>>>>> sydney_classify
",0,1,24,0,0,0,0,1,0
1411,0,import sys,0,1,10,0,0,0,0,0,0
1412,1,import requests,0,1,15,0,0,0,0,0,0
1413,2,import json,0,1,11,0,0,0,0,0,0
1414,3,from collections import OrderedDict,0,1,35,0,0,0,0,0,0
1415,4,from inline import Here,0,1,23,0,0,0,0,0,0
1416,6,def __main__():,0,1,15,0,0,0,0,0,0
1417,8,"CS_BASE_URL = ""https://cheatsheetseries.owasp.org/cheatsheets/%s.html""",0,1,70,0,1,0,0,0,0
1418,11,response = requests.get(,1,0,24,0,0,0,0,0,1
1419,12,"""https://raw.githubusercontent.com/OWASP/CheatSheetSeries/master/Index.md""",0,1,74,0,1,0,0,0,0
1420,13,),0,0,1,0,0,0,0,0,0
1421,14,if response.status_code != 200:,0,1,31,0,0,0,0,0,0
1422,15,"print(""Cannot load the INDEX content: HTTP %s received!"" % response.status_code)",0,0,80,0,0,0,0,0,0
1423,16,sys.exit(1),0,0,11,0,0,0,0,0,0
1424,17,else:,0,1,5,0,0,0,0,0,0
1425,18,data = OrderedDict({}),1,0,22,0,0,0,0,0,1
1426,19,"for line in response.text.split(""\n""):",0,1,38,0,0,0,0,0,0
1427,20,"if ""(assets/Index_"" in line:",0,1,28,0,1,0,0,0,0
1428,21,work = line.strip(),1,0,19,0,0,0,0,0,1
1429,23,"cs_name = work[1 : work.index(""]"")]",1,0,35,0,0,0,0,0,1
1430,26,"technologies = work.split(""!"")[1:]",1,0,34,0,0,0,0,0,1
1431,28,for technology in technologies:,0,1,31,0,0,0,0,0,0
1432,29,"technology_name = technology[1 : technology.index(""]"")].upper()",1,0,63,0,0,0,0,0,1
1433,31,if technology_name not in data:,0,1,31,0,0,0,0,0,0
1434,32,data[technology_name] = [],0,0,26,0,0,0,0,0,0
1435,33,data[technology_name].append(,0,0,29,0,0,1,0,0,0
1436,34,{,0,0,1,0,0,0,0,0,0
1437,35,"""CS_NAME"": cs_name,",0,0,19,0,0,0,0,0,0
1438,36,"""CS_URL"": CS_BASE_URL % cs_name.replace("" "", ""_""),",0,0,50,0,0,0,1,0,0
1439,37,},0,0,1,0,0,0,0,0,0
1440,38,),0,0,1,0,0,0,0,0,0
1441,41,"        sys.exit(0)
",0,0,20,0,0,0,0,0,0
1442,0,import re,0,1,9,0,0,0,0,0,0
1443,1,from inline import Here,0,1,23,0,0,0,0,0,0
1444,3,"text = ""This is a sentence with multiple words and numbers 1234567890.""",0,0,71,0,0,0,0,0,0
1445,4,num = 10,1,0,8,0,0,0,0,0,1
1446,7,result = text[::-1],1,0,19,0,1,0,0,0,1
1447,8,"print(""Reversed text: "", result)",0,0,32,0,0,0,0,0,0
1448,11,"result = re.findall(r""\bs\w+"", text)",1,0,36,1,1,0,0,0,1
1449,12,"print(""Words starting with 's': "", result)",0,0,42,0,0,0,0,0,0
1450,15,count = 0,1,0,9,0,0,0,0,0,1
1451,16,while num:,0,1,10,0,0,0,0,0,0
1452,17,count += num & 1,1,0,16,0,1,0,0,1,1
1453,18,num >>= 1,0,0,9,0,0,0,0,1,0
1454,19,"print(""Number of set bits: "", count)",0,0,36,0,0,0,0,0,0
1455,22,"result = ""-"".join(text.split())",0,0,31,0,1,0,1,0,0
1456,23,"print(""Text joined with '-': "", result)",0,0,39,0,1,0,1,0,0
1457,26,"result = re.sub(""is"", ""was"", text)",1,1,34,1,0,0,0,0,1
1458,27,"print(""Text with 'is' replaced: "", result)",0,0,42,0,0,0,1,0,0
1459,30,num = num ^ (1 << (3 - 1)),1,0,26,0,1,0,0,1,1
1460,31,"print(""Number after toggling 3rd bit: "", num)",0,0,45,0,0,0,0,0,0
1461,34,result = len(text),1,0,18,0,0,0,0,0,1
1462,36,"print(""Length of text: "", result)",0,0,33,0,0,0,0,0,0
1463,39,"result = re.findall(r""\d"", text)",1,0,32,1,0,0,0,0,1
1464,40,"print(""Digits in text: "", result)",0,0,33,0,0,0,0,0,0
1465,43,result = bin(num),1,0,17,0,0,0,0,0,1
1466,44,"print(""Binary representation of num: "", result)",0,0,47,0,0,0,0,0,0
1467,48,"print(""Text split by whitespace: "", result)
",0,0,44,0,0,0,0,0,0
1468,0,from inline import Here,0,1,23,0,0,0,0,0,0
1469,2,def expand_hostname_range(line=None):,1,1,37,0,0,0,0,0,1
1470,3,''',0,0,3,0,0,0,0,0,0
1471,4,A helper function that expands a given line that contains a pattern,0,0,67,0,0,0,0,0,0
1472,5,"specified in top docstring, and returns a list that consists of the",0,1,67,0,0,0,0,0,0
1473,6,expanded version.,0,0,17,0,0,0,0,0,0
1474,8,The '[' and ']' characters are used to maintain the pseudo-code,0,0,63,0,1,0,0,0,0
1475,9,appearance. They are replaced in this function with '|' to ease,0,1,63,0,0,0,1,1,0
1476,10,string splitting.,0,0,17,0,0,0,0,0,0
1477,12,References: https://docs.ansible.com/ansible/latest/user_guide/intro_inventory.html,0,0,83,0,1,0,0,0,0
1478,13,''',0,0,3,0,0,0,0,0,0
1479,14,all_hosts = [],0,0,14,0,0,0,0,0,0
1480,15,if line:,0,1,8,0,0,0,0,0,0
1481,29,"(head, nrange, tail) = line.replace('[', '|', 1).replace(']', '|', 1).split('|')",1,0,80,0,0,0,1,1,0
1482,31,"bounds = nrange.split("":"")",1,0,26,0,0,0,0,0,1
1483,33,if len(bounds) != 2 and len(bounds) != 3:,0,1,41,0,0,0,0,0,0
1484,34,"raise AnsibleError(""host range must be begin:end or begin:end:step"")",0,1,68,0,0,0,0,0,0
1485,35,beg = bounds[0],1,0,15,0,0,0,0,0,1
1486,36,end = bounds[1],1,0,15,0,0,0,0,0,1
1487,37,if len(bounds) == 2:,0,1,20,0,0,0,0,0,0
1488,38,step = 1,1,0,8,0,0,0,0,0,1
1489,39,else:,0,1,5,0,0,0,0,0,0
1490,40,step = bounds[2],1,0,16,0,0,0,0,0,1
1491,41,if not beg:,0,1,11,0,0,0,0,0,0
1492,42,"beg = ""0""",0,0,9,0,0,0,0,0,0
1493,43,if not end:,0,1,11,0,0,0,0,0,0
1494,44,"raise AnsibleError(""host range must specify end value"")",0,1,55,0,0,0,0,0,0
1495,45,if beg[0] == '0' and len(beg) > 1:,0,1,34,0,0,0,0,0,0
1496,46,rlen = len(beg)  ,1,0,17,0,0,0,0,0,1
1497,47,if rlen != len(end):,0,1,20,0,0,0,0,0,0
1498,48,"raise AnsibleError(""host range must specify equal-length begin and end formats"")",0,1,80,0,1,0,1,0,0
1499,50,def fill(x):,0,1,12,0,0,0,0,0,0
1500,51,return str(x).zfill(rlen)  ,0,1,27,0,0,0,0,0,0
1501,53,else:,0,1,5,0,0,0,0,0,0
1502,54,fill = str,1,0,10,0,0,0,0,0,1
1503,56,try:,0,1,4,0,0,0,0,0,0
1504,57,i_beg = string.ascii_letters.index(beg),1,1,39,0,0,0,0,0,1
1505,58,i_end = string.ascii_letters.index(end),1,1,39,0,0,0,0,0,1
1506,59,if i_beg > i_end:,0,1,17,0,0,0,0,0,0
1507,60,"raise AnsibleError(""host range must have begin <= end"")",0,1,55,0,0,0,0,0,0
1508,61,seq = list(string.ascii_letters[i_beg:i_end + 1:int(step)]),1,1,59,0,1,0,0,0,1
1509,62,except ValueError:  ,0,1,20,0,0,0,0,0,0
1510,63,"seq = range(int(beg), int(end) + 1, int(step))",1,0,46,0,1,0,0,0,1
1511,65,for rseq in seq:,0,1,16,0,0,0,0,0,0
1512,66,"hname = ''.join((head, fill(rseq), tail))",0,0,41,0,0,0,1,0,0
1513,68,if detect_range(hname):,0,1,23,0,0,0,0,0,0
1514,69,all_hosts.extend(expand_hostname_range(hname)),0,0,46,0,0,1,0,0,0
1515,70,else:,0,1,5,0,0,0,0,0,0
1516,71,all_hosts.append(hname),0,0,23,0,0,1,0,0,0
1517,73,        return all_hosts,0,1,24,0,0,0,0,0,0
1518,0,from inline import Here,0,1,23,0,0,0,0,0,0
1519,4,"s = ""hi there""",0,0,14,0,0,0,0,0,0
1520,5,split_str_list = s.split(),1,0,26,0,0,0,0,0,1
1521,0,from inline import Here,0,1,23,0,0,0,0,0,0
1522,3,def num_to_hex(num): ,0,1,21,0,0,0,0,0,0
1523,4,"return ""0x%x"" % num",0,1,19,0,0,0,0,0,0
1524,7,def num_to_bin(num): ,0,1,21,0,0,0,0,0,0
1525,8,return bin(num),0,1,15,0,0,0,0,0,0
1526,11,def bin_str_to_int(bin_str): ,0,1,29,0,0,0,0,0,0
1527,12,"return int(bin_str[2:], 2)",0,1,26,0,0,0,0,0,0
1528,15,def hex_str_to_int(hex): ,0,1,25,0,0,0,0,0,0
1529,16,"return int(hex[2:], 16)",0,1,23,0,0,0,0,0,0
1530,19,def hex_str_to_bin_str(hex_str): ,0,1,33,0,0,0,0,0,0
1531,20,return num_to_bin(hex_str_to_int(hex_str)),0,1,42,0,0,0,0,0,0
1532,24,num = 0,1,0,7,0,0,0,0,0,1
1533,0,from inline import Here,0,1,23,0,0,0,0,0,0
1534,2,class Solution(object):,0,1,23,0,0,0,0,0,0
1535,3,"def permuteUnique(self, nums):",0,1,30,0,0,0,0,0,0
1536,5,res = [[]],0,0,10,0,0,0,0,0,0
1537,6,for i in range(len(nums)):,0,1,26,0,0,0,0,0,0
1538,7,cache = set(),1,0,13,0,0,0,0,0,1
1539,8,while len(res[0]) == i:,0,1,23,0,0,0,0,0,0
1540,9,curr = res.pop(0),1,0,17,0,0,1,0,0,1
1541,10,for j in range(len(curr) + 1):,0,1,30,0,1,0,0,0,0
1542,12,new_perm = curr[:j] + [nums[i]] + curr[j:],1,0,42,0,1,0,0,0,1
1543,13,print(new_perm),0,0,15,0,0,0,0,0,0
1544,14,"stemp = ''.join(map(str, new_perm))",1,0,35,0,0,0,1,0,0
1545,17,print(stemp),0,0,12,0,0,0,0,0,0
1546,18,if stemp not in cache:,0,1,22,0,0,0,0,0,0
1547,19,cache.add(stemp),0,0,16,0,0,0,0,0,0
1548,20,res.append(new_perm),0,0,20,0,0,1,0,0,0
1549,21,return res,0,1,10,0,0,0,0,0,0
1550,23,"Solution.permuteUnique(""l"", '1234')",0,0,35,0,0,0,0,0,0
1551,0,import sys,0,1,10,0,0,0,0,0,0
1552,1,from inline import Here,0,1,23,0,0,0,0,0,0
1553,6,"string1 = ""abcdefg""",0,1,19,0,0,0,0,0,0
1554,7,"string2 = ""abd""",0,0,15,0,0,0,0,0,0
1555,9,class MWS:,0,1,10,0,0,0,0,0,0
1556,10,"def minWindow(self, s: str, t: str) -> str:",0,1,43,0,1,0,0,0,0
1557,11,"if t == """":",0,1,11,0,0,0,0,0,0
1558,12,"return """"",0,1,9,0,0,0,0,0,0
1559,14,"countT, window = {}, {}",0,0,23,0,0,0,0,0,0
1560,15,for c in t:,0,1,11,0,0,0,0,0,0
1561,16,"countT[c] = 1 + countT.get(c, 0)",0,0,32,0,1,0,0,0,0
1562,18,"have, need = 0, len(countT)",0,0,27,0,0,0,0,0,0
1563,19,"res, resLen = [-1, -1], float(""infinity"")",0,0,41,0,1,0,0,0,0
1564,20,l = 0,1,0,5,0,0,0,0,0,1
1565,21,for r in range(len(s)):,0,1,23,0,0,0,0,0,0
1566,22,c = s[r],1,0,8,0,0,0,0,0,1
1567,23,"window[c] = 1 + window.get(c, 0)",0,0,32,0,1,0,0,0,0
1568,25,if c in countT and window[c] == countT[c]:,0,1,42,0,0,0,0,0,0
1569,26,have += 1,1,0,9,0,1,0,0,0,1
1570,28,while have == need:,0,1,19,0,0,0,0,0,0
1571,30,if (r - l + 1) < resLen:,0,1,24,0,1,0,0,0,0
1572,31,"res = [l, r]",0,0,12,0,0,0,0,0,0
1573,32,resLen = r - l + 1,1,0,18,0,1,0,0,0,1
1574,34,window[s[l]] -= 1,0,0,17,0,1,0,0,0,0
1575,35,if s[l] in countT and window[s[l]] < countT[s[l]]:,0,1,50,0,0,0,0,0,0
1576,36,have -= 1,1,0,9,0,1,0,0,0,1
1577,37,l += 1,1,0,6,0,1,0,0,0,1
1578,38,"l, r = res",0,0,10,0,0,0,0,0,0
1579,39,"return s[l : r + 1] if resLen != float(""infinity"") else """"",0,1,58,0,1,0,0,0,0
1580,41,"def check(self, s: str, t: str) -> bool:",0,1,40,0,1,0,0,0,0
1581,42,set1 = set(s),1,0,13,0,0,0,0,0,1
1582,43,set2 = set(t),1,0,13,0,0,0,0,0,1
1583,45,for c in set2:,0,1,14,0,0,0,0,0,0
1584,46,if c not in set1:,0,1,17,0,0,0,0,0,0
1585,47,return False,0,1,12,0,0,0,0,0,0
1586,49,return True,0,1,11,0,0,0,0,0,0
1587,51,mws = MWS(),1,0,11,0,0,0,0,0,1
1588,0,from inline import Here,0,1,23,0,0,0,0,0,0
1589,2,"text = ""This is a string with multiple words and numbers 1234567890.""",0,0,69,0,0,0,0,0,0
1590,3,num = 10,1,0,8,0,0,0,0,0,1
1591,6,result = bin(num),1,0,17,0,0,0,0,0,1
1592,7,"print(""Binary representation of num: "", result)",0,0,47,0,0,0,0,0,0
1593,10,count = 0,1,0,9,0,0,0,0,0,1
1594,11,while num:,0,1,10,0,0,0,0,0,0
1595,12,count += num & 1,1,0,16,0,1,0,0,1,1
1596,13,num >>= 1,0,0,9,0,0,0,0,1,0
